ID,Name,TraName,EnName,ParentID
421124400,桃花冲林场,桃花沖林場,,421124
421124401,吴家山林场,吳家山林場,,421124
421124402,五峰山林场,五峰山林場,,421124
421124403,英山县经济开发区,英山縣經濟開發區,,421124
421125100,清泉镇,清泉鎮,,421125
421125101,巴河镇,巴河鎮,,421125
421125102,竹瓦镇,竹瓦鎮,,421125
421125103,汪岗镇,汪崗鎮,,421125
421125104,团陂镇,團陂鎮,,421125
421125105,关口镇,關口鎮,,421125
421125106,白莲镇,白蓮鎮,,421125
421125107,蔡河镇,蔡河鎮,,421125
421125108,洗马镇,洗馬鎮,,421125
421125109,丁司垱镇,丁司壋鎮,,421125
421125110,散花镇,散花鎮,,421125
421125111,兰溪镇,蘭溪鎮,,421125
421125200,绿杨乡,綠楊鄉,,421125
421125400,策湖养殖场,策湖養殖場,,421125
421125401,三角山林场,三角山林場,,421125
421125402,经济开发区镇,經濟開發區鎮,,421125
421126100,漕河镇,漕河鎮,,421126
421126101,赤东镇,赤東鎮,,421126
421126102,蕲州镇,蘄州鎮,,421126
421126103,管窑镇,管窯鎮,,421126
421126104,彭思镇,彭思鎮,,421126
421126105,横车镇,橫車鎮,,421126
421126106,株林镇,株林鎮,,421126
421126107,刘河镇,劉河鎮,,421126
421126108,狮子镇,獅子鎮,,421126
421126109,青石镇,青石鎮,,421126
421126110,张榜镇,張榜鎮,,421126
421126111,大同镇,大同鎮,,421126
421126112,檀林镇,檀林鎮,,421126
421126200,向桥乡,向橋鄉,,421126
421126450,八里湖农场,八裏湖農場,,421126
421126451,李时珍医药工业园区管委会,李時珍醫藥工業園區管委會,,421126
421127100,黄梅镇,黃梅鎮,,421127
421127101,孔垄镇,孔壟鎮,,421127
421127102,小池镇,小池鎮,,421127
421127103,下新镇,下新鎮,,421127
421127104,大河镇,大河鎮,,421127
421127105,停前镇,停前鎮,,421127
421127106,五祖镇,五祖鎮,,421127
421127107,濯港镇,濯港鎮,,421127
421127108,蔡山镇,蔡山鎮,,421127
421127109,新开镇,新開鎮,,421127
421127110,独山镇,獨山鎮,,421127
421127111,分路镇,分路鎮,,421127
421127200,柳林乡,柳林鄉,,421127
421127201,杉木乡,杉木鄉,,421127
421127202,苦竹乡,苦竹鄉,,421127
421127203,刘佐乡,劉佐鄉,,421127
421127400,挪步园风景管理处,挪步園風景管理處,,421127
421127401,黄梅县农业开发总公司,黃梅縣農業開發總公司,,421127
421127402,黄梅县农科所,黃梅縣農科所,,421127
421127450,严家闸街道,嚴家閘街道,,421127
421127451,芦柴湖街道,蘆柴湖街道,,421127
421127452,洋湖街道,洋湖街道,,421127
421127453,沙湖街道,沙湖街道,,421127
421127454,春港街道,春港街道,,421127
421127455,塞湖街道,塞湖街道,,421127
421127456,青泥湖街道,青泥湖街道,,421127
421127457,湖北龙感湖工业园区,湖北龍感湖工業園區,,421127
421181001,龙池街道,龍池街道,,421181
421181002,鼓楼街道,鼓樓街道,,421181
421181003,南湖街道,南湖街道,,421181
421181100,中馆驿镇,中館驛鎮,,421181
421181101,宋埠镇,宋埠鎮,,421181
421181102,歧亭镇,歧亭鎮,,421181
421181103,白果镇,白果鎮,,421181
421181104,夫子河镇,夫子河鎮,,421181
421181105,阎家河镇,閻家河鎮,,421181
421181106,龟山镇,龜山鎮,,421181
421181107,盐田河镇,鹽田河鎮,,421181
421181108,张家畈镇,張家畈鎮,,421181
421181109,木子店镇,木子店鎮,,421181
421181110,三河口镇,三河口鎮,,421181
421181111,黄土岗镇,黃土崗鎮,,421181
421181112,福田河镇,福田河鎮,,421181
421181113,乘马岗镇,乘馬崗鎮,,421181
421181114,顺河镇,順河鎮,,421181
421181200,铁门岗乡,鐵門崗鄉,,421181
421181400,麻城浮桥河水库,麻城浮橋河水庫,,421181
421181401,宋埠良种场,宋埠良種場,,421181
421181402,麻城明山水库,麻城明山水庫,,421181
421181403,麻城三河水库,麻城三河水庫,,421181
421181404,狮子峰林场,獅子峰林場,,421181
421181405,麻城林店茶场,麻城林店茶場,,421181
421181470,铁路生活区,鐵路生活區,,421181
421181471,湖北省麻城开发区,湖北省麻城開發區,,421181
421181472,龟山风景区,龜山風景區,,421181
421181500,五脑山林场,五腦山林場,,421181
421182001,武穴街道,武穴街道,,421182
421182002,刊江街道,刊江街道,,421182
421182003,田镇街道,田鎮街道,,421182
421182004,万丈湖街道,萬丈湖街道,,421182
421182100,梅川镇,梅川鎮,,421182
421182101,余川镇,余川鎮,,421182
421182102,花桥镇,花橋鎮,,421182
421182103,大金镇,大金鎮,,421182
421182104,石佛寺镇,石佛寺鎮,,421182
421182105,四望镇,四望鎮,,421182
421182106,大法寺镇,大法寺鎮,,421182
421182107,龙坪镇,龍坪鎮,,421182
421202001,温泉街道,溫泉街道,,421202
421202002,浮山街道,浮山街道,,421202
421202003,永安街道,永安街道,,421202
421202100,汀泗桥镇,汀泗橋鎮,,421202
421202101,向阳湖镇,向陽湖鎮,,421202
421202102,官埠桥镇,官埠橋鎮,,421202
421202103,横沟桥镇,橫溝橋鎮,,421202
421202104,贺胜桥镇,賀勝橋鎮,,421202
421202105,双溪桥镇,雙溪橋鎮,,421202
421202106,马桥镇,馬橋鎮,,421202
421202107,桂花镇,桂花鎮,,421202
421202108,高桥镇,高橋鎮,,421202
421202200,大幕乡,大幕鄉,,421202
421202450,向阳湖奶牛良种场,向陽湖奶牛良種場,,421202
421202570,咸宁市经济技术开发区,鹹寧市經濟技術開發區,,421202
421202571,湖北咸安经济开发区,湖北鹹安經濟開發區,,421202
421221100,陆溪镇,陸溪鎮,,421221
421221101,高铁岭镇,高鐵嶺鎮,,421221
421221102,官桥镇,官橋鎮,,421221
421221103,鱼岳镇,魚嶽鎮,,421221
421221104,新街镇,新街鎮,,421221
421221105,渡普镇,渡普鎮,,421221
421221106,潘家湾镇,潘家灣鎮,,421221
421221107,牌洲湾镇,牌洲灣鎮,,421221
421221450,头墩农场,頭墩農場,,421221
421221570,嘉鱼县经济开发区,嘉魚縣經濟開發區,,421221
421222100,隽水镇,雋水鎮,,421222
421222101,麦市镇,麥市鎮,,421222
421222102,塘湖镇,塘湖鎮,,421222
421222103,关刀镇,關刀鎮,,421222
421222104,沙堆镇,沙堆鎮,,421222
421222105,五里镇,五裏鎮,,421222
421222106,石南镇,石南鎮,,421222
421222107,北港镇,北港鎮,,421222
421222108,马港镇,馬港鎮,,421222
421222200,四庄乡,四莊鄉,,421222
421222201,大坪乡,大坪鄉,,421222
421222500,鹿角山林场,鹿角山林場,,421222
421222501,锡山森林公园,錫山森林公園,,421222
421222502,黄龙林场,黃龍林場,,421222
421222503,黄袍林场,黃袍林場,,421222
421222504,药姑林场,藥姑林場,,421222
421223100,天城镇,天城鎮,,421223
421223101,沙坪镇,沙坪鎮,,421223
421223102,石城镇,石城鎮,,421223
421223103,桂花泉镇,桂花泉鎮,,421223
421223104,白霓镇,白霓鎮,,421223
421223105,路口镇,路口鎮,,421223
421223106,金塘镇,金塘鎮,,421223
421223107,青山镇,青山鎮,,421223
421223200,肖岭乡,肖嶺鄉,,421223
421223201,铜钟乡,銅鐘鄉,,421223
421223202,港口乡,港口鄉,,421223
421223203,高枧乡,高梘鄉,,421223
421223570,崇阳县工业园区,崇陽縣工業園區,,421223
421224100,通羊镇,通羊鎮,,421224
421224101,南林桥镇,南林橋鎮,,421224
421224102,黄沙铺镇,黃沙鋪鎮,,421224
421224103,厦铺镇,廈鋪鎮,,421224
421224104,九宫山镇,九宮山鎮,,421224
421224105,闯王镇,闖王鎮,,421224
421224106,洪港镇,洪港鎮,,421224
421224107,大畈镇,大畈鎮,,421224
421224200,大路乡,大路鄉,,421224
421224201,杨芳林乡,楊芳林鄉,,421224
421224202,燕厦乡,燕廈鄉,,421224
421224203,慈口乡,慈口鄉,,421224
421224450,九宫山自然保护管理局,九宮山自然保護管理局,,421224
421224570,开发区,開發區,,421224
421281001,蒲圻街道,蒲圻街道,,421281
421281002,赤马港街道,赤馬港街道,,421281
421281003,陆水湖街道,陸水湖街道,,421281
421281100,新店镇,新店鎮,,421281
421281101,赵李桥镇,趙李橋鎮,,421281
421281102,茶庵岭镇,茶庵嶺鎮,,421281
421281103,车埠镇,車埠鎮,,421281
421281104,赤壁镇,赤壁鎮,,421281
421281105,柳山湖镇,柳山湖鎮,,421281
421281106,神山镇,神山鎮,,421281
421281107,中伙铺镇,中夥鋪鎮,,421281
421281108,官塘驿镇,官塘驛鎮,,421281
421281109,黄盖湖镇,黃蓋湖鎮,,421281
421281200,余家桥乡,余家橋鄉,,421281
421281400,蒲纺工业园,蒲紡工業園,,421281
421281401,官塘驿林场,官塘驛林場,,421281
421281402,羊楼洞茶场,羊樓洞茶場,,421281
421281403,沧湖开发区,滄湖開發區,,421281
421281404,赤壁市经济开发区,赤壁市經濟開發區,,421281
421303001,西城街道,西城街道,,421302
421303002,东城街道,東城街道,,421302
421303003,南郊街道,南郊街道,,421302
421303004,北郊街道,北郊街道,,421302
421303005,城南新区街道,城南新區街道,,421302
421303101,万店镇,萬店鎮,,421302
421303102,何店镇,何店鎮,,421302
421303103,洛阳镇,洛陽鎮,,421302
421303104,府河镇,府河鎮,,421302
421303187,淅河镇,淅河鎮,,421302
421303499,曾都区新型工业基地,曾都區新型工業基地,,421302
421303587,随州市经济开发区,隨州市經濟開發區,,421302
421321101,厉山镇,厲山鎮,,421321
421321102,高城镇,高城鎮,,421321
421321103,殷店镇,殷店鎮,,421321
421321104,草店镇,草店鎮,,421321
421321105,小林镇,小林鎮,,421321
421321106,淮河镇,淮河鎮,,421321
421321107,万和镇,萬和鎮,,421321
421321108,尚市镇,尚市鎮,,421321
421321109,唐县镇,唐縣鎮,,421321
421321110,吴山镇,吳山鎮,,421321
421321111,新街镇,新街鎮,,421321
421321112,安居镇,安居鎮,,421321
421321113,环潭镇,環潭鎮,,421321
421321114,洪山镇,洪山鎮,,421321
421321115,长岗镇,長崗鎮,,421321
421321116,三里岗镇,三裏崗鎮,,421321
421321117,柳林镇,柳林鎮,,421321
421321118,均川镇,均川鎮,,421321
421321119,万福店镇,萬福店鎮,,421321
421381001,应山街道,應山街道,,421381
421381002,十里街道,十裏街道,,421381
421381003,广水街道,廣水街道,,421381
421381100,武胜关镇,武勝關鎮,,421381
421381101,杨寨镇,楊寨鎮,,421381
421381102,陈巷镇,陳巷鎮,,421381
421381103,长岭镇,長嶺鎮,,421381
421381104,马坪镇,馬坪鎮,,421381
421381105,关庙镇,關廟鎮,,421381
421381106,余店镇,余店鎮,,421381
421381107,吴店镇,吳店鎮,,421381
421381108,郝店镇,郝店鎮,,421381
421381109,蔡河镇,蔡河鎮,,421381
421381200,城郊乡,城郊鄉,,421381
421381201,李店乡,李店鄉,,421381
421381202,太平乡,太平鄉,,421381
421381203,骆店乡,駱店鄉,,421381
421381400,中华山林场,中華山林場,,421381
421381401,三潭风景区,三潭風景區,,421381
422801001,舞阳坝街道,舞陽壩街道,,422801
422801002,六角亭街道,六角亭街道,,422801
422801003,小渡船街道,小渡船街道,,422801
422801100,龙凤镇,龍鳳鎮,,422801
422801101,崔坝镇,崔壩鎮,,422801
422801102,板桥镇,板橋鎮,,422801
422801200,三岔乡,三岔鄉,,422801
422801201,新塘乡,新塘鄉,,422801
422801202,红土乡,紅土鄉,,422801
422801203,沙地乡,沙地鄉,,422801
422801204,白杨坪乡,白楊坪鄉,,422801
422801205,太阳河乡,太陽河鄉,,422801
422801206,屯堡乡,屯堡鄉,,422801
422801207,白果乡,白果鄉,,422801
422801208,芭蕉侗族乡,芭蕉侗族鄉,,422801
422801209,盛家坝乡,盛家壩鄉,,422801
422801400,沐抚街道,沐撫街道,,422801
422802001,都亭街道,都亭街道,,422802
422802002,东城街道,東城街道,,422802
422802100,谋道镇,謀道鎮,,422802
422802101,柏杨坝镇,柏楊壩鎮,,422802
422802102,汪营镇,汪營鎮,,422802
422802103,建南镇,建南鎮,,422802
422802104,忠路镇,忠路鎮,,422802
422802105,团堡镇,團堡鎮,,422802
422802106,毛坝镇,毛壩鎮,,422802
422802200,凉雾乡,涼霧鄉,,422802
422802201,元堡乡,元堡鄉,,422802
422802202,南坪乡,南坪鄉,,422802
422802203,文斗乡,文鬥鄉,,422802
422802205,沙溪乡,沙溪鄉,,422802
422802400,佛宝山生态综合开发区,佛寶山生態綜合開發區,,422802
422822100,业州镇,業州鎮,,422822
422822101,高坪镇,高坪鎮,,422822
422822102,红岩寺镇,紅巖寺鎮,,422822
422822103,景阳镇,景陽鎮,,422822
422822104,官店镇,官店鎮,,422822
422822105,花坪镇,花坪鎮,,422822
422822200,长梁乡,長梁鄉,,422822
422822201,茅田乡,茅田鄉,,422822
422822202,龙坪乡,龍坪鄉,,422822
422822203,三里乡,三裏鄉,,422822
422823100,信陵镇,信陵鎮,,422823
422823101,东瀼口镇,東瀼口鎮,,422823
422823102,沿渡河镇,沿渡河鎮,,422823
422823103,官渡口镇,官渡口鎮,,422823
422823104,茶店子镇,茶店子鎮,,422823
422823105,绿葱坡镇,綠蔥坡鎮,,422823
422823106,大支坪镇,大支坪鎮,,422823
422823107,野三关镇,野三關鎮,,422823
422823108,水布垭镇,水布埡鎮,,422823
422823109,清太坪镇,清太坪鎮,,422823
422823200,溪丘湾乡,溪丘灣鄉,,422823
422823201,金果坪乡,金果坪鄉,,422823
422825100,珠山镇,珠山鎮,,422825
422825101,椒园镇,椒園鎮,,422825
422825102,沙道沟镇,沙道溝鎮,,422825
422825200,万寨乡,萬寨鄉,,422825
422825201,长潭河侗族乡,長潭河侗族鄉,,422825
422825202,李家河镇,李家河鎮,,422825
422825203,晓关侗族乡,曉關侗族鄉,,422825
422825204,高罗乡,高羅鄉,,422825
422825205,椿木营乡,椿木營鄉,,422825
422826100,高乐山镇,高樂山鎮,,422826
422826101,忠堡镇,忠堡鎮,,422826
422826102,坪坝营镇,坪壩營鎮,,422826
422826103,朝阳寺镇,朝陽寺鎮,,422826
422826104,清坪镇,清坪鎮,,422826
422826200,丁寨乡,丁寨鄉,,422826
422826201,尖山乡,尖山鄉,,422826
422826202,活龙坪乡,活龍坪鄉,,422826
422826203,小村乡,小村鄉,,422826
422826204,黄金洞乡,黃金洞鄉,,422826
422826400,大路坝区,大路壩區,,422826
422827100,翔凤镇,翔鳳鎮,,422827
422827101,百福司镇,百福司鎮,,422827
422827102,大河镇,大河鎮,,422827
422827103,绿水镇,綠水鎮,,422827
422827104,旧司镇,舊司鎮,,422827
422827200,漫水乡,漫水鄉,,422827
422827201,革勒车镇,革勒車鎮,,422827
422827202,三胡乡,三胡鄉,,422827
422828100,走马镇,走馬鎮,,422828
422828101,容美镇,容美鎮,,422828
422828102,太平镇,太平鎮,,422828
422828200,铁炉乡,鐵爐鄉,,422828
422828201,五里乡,五裏鄉,,422828
422828202,燕子乡,燕子鄉,,422828
422828203,下坪乡,下坪鄉,,422828
422828204,邬阳乡,鄔陽鄉,,422828
422828205,中营镇,中營鎮,,422828
430102001,文艺路街道,文藝路街道,,430102
430102002,朝阳街街道,朝陽街街道,,430102
430102003,韭菜园街道,韭菜園街道,,430102
430102008,五里牌街道,五裏牌街道,,430102
430102009,火星街道,火星街道,,430102
430102010,马王堆街道,馬王堆街道,,430102
430102011,东屯渡街道,東屯渡街道,,430102
430102012,湘湖街道,湘湖街道,,430102
430102013,定王台街道,定王臺街道,,430102
430102014,荷花园街道,荷花園街道,,430102
430102015,东岸街道,東岸街道,,430102
430102016,马坡岭街道,馬坡嶺街道,,430102
430102017,东湖街道,東湖街道,,430102
430102400,隆平高科技园,隆平高科技園,,430102
430103002,坡子街街道,坡子街街道,,430103
430103004,城南路街道,城南路街道,,430103
430103005,裕南街街道,裕南街街道,,430103
430103006,金盆岭街道,金盆嶺街道,,430103
430103007,新开铺街道,新開鋪街道,,430103
430103008,青园街道,青園街道,,430103
430103009,桂花坪街道,桂花坪街道,,430103
430103010,赤岭路街道,赤嶺路街道,,430103
430103011,文源街道,文源街道,,430103
430103012,先锋街道,先鋒街道,,430103
430103013,黑石铺街道,黑石鋪街道,,430103
430103014,大托铺街道,大托鋪街道,,430103
430103015,暮云街道,暮雲街道,,430103
430103016,南托街道,南托街道,,430103
430104001,望月湖街道,望月湖街道,,430104
430104002,岳麓街道,嶽麓街道,,430104
430104003,桔子洲街道,桔子洲街道,,430104
430104004,银盆岭街道,銀盆嶺街道,,430104
430104005,观沙岭街道,觀沙嶺街道,,430104
430104006,望城坡街道,望城坡街道,,430104
430104007,西湖街道,西湖街道,,430104
430104008,咸嘉湖街道,鹹嘉湖街道,,430104
430104009,望岳街道,望嶽街道,,430104
430104010,梅溪湖街道,梅溪湖街道,,430104
430104011,麓谷街道,麓穀街道,,430104
430104012,坪塘街道,坪塘街道,,430104
430104013,含浦街道,含浦街道,,430104
430104014,天顶街道,天頂街道,,430104
430104015,洋湖街道,洋湖街道,,430104
430104016,学士街道,學士街道,,430104
430104100,东方红镇,東方紅鎮,,430104
430104102,莲花镇,蓮花鎮,,430104
430104105,雨敞坪镇,雨敞坪鎮,,430104
430105001,芙蓉北路街道,芙蓉北路街道,,430105
430105002,东风路街道,東風路街道,,430105
430105003,清水塘街道,清水塘街道,,430105
430105004,望麓园街道,望麓園街道,,430105
430105005,湘雅路街道,湘雅路街道,,430105
430105006,伍家岭街道,伍家嶺街道,,430105
430105009,新河街道,新河街道,,430105
430105010,通泰街街道,通泰街街道,,430105
430105012,四方坪街道,四方坪街道,,430105
430105013,洪山街道,洪山街道,,430105
430105014,浏阳河街道,瀏陽河街道,,430105
430105015,月湖街道,月湖街道,,430105
430105016,秀峰街道,秀峰街道,,430105
430105017,新港街道,新港街道,,430105
430105019,沙坪街道,沙坪街道,,430105
430105020,捞刀河街道,撈刀河街道,,430105
430105102,青竹湖街道,青竹湖街道,,430105
430111001,侯家塘街道,侯家塘街道,,430111
430111002,左家塘街道,左家塘街道,,430111
430111003,圭塘街道,圭塘街道,,430111
430111004,砂子塘街道,砂子塘街道,,430111
430111005,东塘街道,東塘街道,,430111
430111006,雨花亭街道,雨花亭街道,,430111
430111007,高桥街道,高橋街道,,430111
430111008,洞井街道,洞井街道,,430111
430111009,黎托街道,黎托街道,,430111
430111010,井湾子街道,井灣子街道,,430111
430111011,同升街道,同升街道,,430111
430111012,东山街道,東山街道,,430111
430111400,长沙雨花经济开发区,長沙雨花經濟開發區,,430111
430121117,跳马镇,跳馬鎮,,430111
430121001,星沙街道,星沙街道,,430121
430121002,泉塘街道,泉塘街道,,430121
430121003,湘龙街道,湘龍街道,,430121
430121004,榔梨街道,榔梨街道,,430121
430121005,长龙街道,長龍街道,,430121
430121101,暮云镇,暮雲鎮,,430121
430121102,黄兴镇,黃興鎮,,430121
430121104,江背镇,江背鎮,,430121
430121105,黄花镇,黃花鎮,,430121
430121106,春华镇,春華鎮,,430121
430121107,果园镇,果園鎮,,430121
430121108,路口镇,路口鎮,,430121
430121109,高桥镇,高橋鎮,,430121
430121110,金井镇,金井鎮,,430121
430121111,福临镇,福臨鎮,,430121
430121112,青山铺镇,青山鋪鎮,,430121
430121113,安沙镇,安沙鎮,,430121
430121114,北山镇,北山鎮,,430121
430121115,双江镇,雙江鎮,,430121
430121116,开慧镇,開慧鎮,,430121
430121118,白沙镇,白沙鎮,,430121
430121119,干杉镇,幹杉鎮,,430121
430112001,高塘岭街道,高塘嶺街道,,430122
430112002,喻家坡街道,喻家坡街道,,430122
430112003,丁字湾街道,丁字灣街道,,430122
430112004,书堂山街道,書堂山街道,,430122
430112005,大泽湖街道,大澤湖街道,,430122
430112006,月亮岛街道,月亮島街道,,430122
430112007,白沙洲街道,白沙洲街道,,430122
430112008,金山桥街道,金山橋街道,,430122
430112009,黄金园街道,黃金園街道,,430122
430112010,廖家坪街道,廖家坪街道,,430122
430112101,桥驿镇,橋驛鎮,,430122
430112103,茶亭镇,茶亭鎮,,430122
430112104,东城镇,東城鎮,,430122
430112105,铜官街道,銅官街道,,430122
430112106,靖港镇,靖港鎮,,430122
430112107,乔口镇,喬口鎮,,430122
430112108,乌山街道,烏山街道,,430122
430112110,雷锋街道,雷鋒街道,,430122
430112115,白箬铺镇,白箬鋪鎮,,430122
430112117,格塘镇,格塘鎮,,430122
430112201,新康乡,新康鄉,,430122
430124100,玉潭镇,玉潭鎮,,430124
430124101,道林镇,道林鎮,,430124
430124102,花明楼镇,花明樓鎮,,430124
430124103,东湖塘镇,東湖塘鎮,,430124
430124104,夏铎铺镇,夏鐸鋪鎮,,430124
430124105,双江口镇,雙江口鎮,,430124
430124106,煤炭坝镇,煤炭壩鎮,,430124
430124107,坝塘镇,壩塘鎮,,430124
430124108,偕乐桥镇,偕樂橋鎮,,430124
430124109,灰汤镇,灰湯鎮,,430124
430124110,双凫铺镇,雙鳧鋪鎮,,430124
430124111,老粮仓镇,老糧倉鎮,,430124
430124112,流沙河镇,流沙河鎮,,430124
430124113,巷子口镇,巷子口鎮,,430124
430124114,龙田镇,龍田鎮,,430124
430124116,横市镇,橫市鎮,,430124
430124117,回龙铺镇,回龍鋪鎮,,430124
430124118,黄材镇,黃材鎮,,430124
430124119,大成桥镇,大成橋鎮,,430124
430124120,青山桥镇,青山橋鎮,,430124
430124121,金洲镇,金洲鎮,,430124
430124122,大屯营镇,大屯營鎮,,430124
430124202,朱良桥乡,朱良橋鄉,,430124
430124203,菁华铺乡,菁華鋪鄉,,430124
430124205,南田坪乡,南田坪鄉,,430124
430124206,资福乡,資福鄉,,430124
430124207,枫木桥乡,楓木橋鄉,,430124
430124209,喻家坳乡,喻家坳鄉,,430124
430124213,沙田乡,沙田鄉,,430124
430124215,白马桥乡,白馬橋鄉,,430124
430124216,历经铺乡,曆經鋪鄉,,430124
430124217,城郊乡,城郊鄉,,430124
430124218,沩山乡,溈山鄉,,430124
430181001,淮川街道,淮川街道,,430181
430181002,集里街道,集裏街道,,430181
430181003,荷花街道,荷花街道,,430181
430181004,关口街道,關口街道,,430181
430181102,社港镇,社港鎮,,430181
430181104,官渡镇,官渡鎮,,430181
430181105,张坊镇,張坊鎮,,430181
430181106,达浒镇,達滸鎮,,430181
430181107,沿溪镇,沿溪鎮,,430181
430181108,古港镇,古港鎮,,430181
430181109,永和镇,永和鎮,,430181
430181110,大瑶镇,大瑤鎮,,430181
430181111,金刚镇,金剛鎮,,430181
430181112,文家市镇,文家市鎮,,430181
430181113,太平桥镇,太平橋鎮,,430181
430181114,枨冲镇,棖沖鎮,,430181
430181115,镇头镇,鎮頭鎮,,430181
430181116,普迹镇,普跡鎮,,430181
430181117,永安镇,永安鎮,,430181
430181118,北盛镇,北盛鎮,,430181
430181120,龙伏镇,龍伏鎮,,430181
430181121,澄潭江镇,澄潭江鎮,,430181
430181122,中和镇,中和鎮,,430181
430181123,柏加镇,柏加鎮,,430181
430181124,洞阳镇,洞陽鎮,,430181
430181125,大围山镇,大圍山鎮,,430181
430181126,沙市镇,沙市鎮,,430181
430181127,淳口镇,淳口鎮,,430181
430181128,高坪镇,高坪鎮,,430181
430181129,三口镇,三口鎮,,430181
430181130,官桥镇,官橋鎮,,430181
430181201,小河乡,小河鄉,,430181
430181202,七宝山乡,七寶山鄉,,430181
430181205,溪江乡,溪江鄉,,430181
430181206,杨花乡,楊花鄉,,430181
430181207,葛家乡,葛家鄉,,430181
430181211,蕉溪乡,蕉溪鄉,,430181
430202001,月塘街道,月塘街道,,430202
430202002,茨菇塘街道,茨菇塘街道,,430202
430202003,宋家桥街道,宋家橋街道,,430202
430202004,桂花街道,桂花街道,,430202
430202005,金山街道,金山街道,,430202
430202100,仙庾镇,仙庾鎮,,430202
430202201,明照乡,明照鄉,,430202
430203001,贺家土街道,賀家土街道,,430203
430203002,建设街道,建設街道,,430203
430203003,建宁街道,建寧街道,,430203
430203004,董家段街道,董家段街道,,430203
430203005,庆云街道,慶雲街道,,430203
430203006,枫溪街道,楓溪街道,,430203
430203007,龙泉街道,龍泉街道,,430203
430203100,白关镇,白關鎮,,430203
430203201,五里墩乡,五裏墩鄉,,430203
430203202,姚家坝乡,姚家壩鄉,,430203
430204001,田心街道,田心街道,,430204
430204002,响石岭街道,響石嶺街道,,430204
430204003,清水塘街道,清水塘街道,,430204
430204004,铜塘湾街道,銅塘灣街道,,430204
430204005,井龙街道,井龍街道,,430204
430204006,学林街道,學林街道,,430204
430204100,龙头铺镇,龍頭鋪鎮,,430204
430204101,云田镇,雲田鎮,,430204
430211001,嵩山路街道,嵩山路街道,,430211
430211002,泰山路街道,泰山路街道,,430211
430211003,栗雨街道,栗雨街道,,430211
430211100,马家河镇,馬家河鎮,,430211
430211101,群丰镇,群豐鎮,,430211
430211102,雷打石镇,雷打石鎮,,430211
430211103,三门镇,三門鎮,,430211
430221100,渌口镇,淥口鎮,,430221
430221101,朱亭镇,朱亭鎮,,430221
430221106,古岳峰镇,古嶽峰鎮,,430221
430221107,淦田镇,淦田鎮,,430221
430221200,龙凤乡,龍鳳鄉,,430221
430221201,龙潭乡,龍潭鄉,,430221
430221202,砖桥乡,磚橋鄉,,430221
430221203,平山乡,平山鄉,,430221
430221207,洲坪乡,洲坪鄉,,430221
430221208,南阳桥乡,南陽橋鄉,,430221
430221209,仙井乡,仙井鄉,,430221
430221212,堂市乡,堂市鄉,,430221
430221213,王十万乡,王十萬鄉,,430221
430221214,太湖乡,太湖鄉,,430221
430223001,联星街道,聯星街道,,430223
430223002,江桥街道,江橋街道,,430223
430223102,酒埠江镇,酒埠江鎮,,430223
430223103,桃水镇,桃水鎮,,430223
430223106,网岭镇,網嶺鎮,,430223
430223109,渌田镇,淥田鎮,,430223
430223110,柏市镇,柏市鎮,,430223
430223111,大同桥镇,大同橋鎮,,430223
430223115,石羊塘镇,石羊塘鎮,,430223
430223118,黄丰桥镇,黃豐橋鎮,,430223
430223119,鸾山镇,鸞山鎮,,430223
430223120,丫江桥镇,丫江橋鎮,,430223
430223121,上云桥镇,上雲橋鎮,,430223
430223122,皇图岭镇,皇圖嶺鎮,,430223
430223123,新市镇,新市鎮,,430223
430223124,菜花坪镇,菜花坪鎮,,430223
430223125,莲塘坳镇,蓮塘坳鎮,,430223
430223204,湖南坳乡,湖南坳鄉,,430223
430223205,坪阳庙乡,坪陽廟鄉,,430223
430223207,槚山乡,檟山鄉,,430223
430223212,鸭塘铺乡,鴨塘鋪鄉,,430223
430223400,攸县工业园,攸縣工業園,,430223
430224100,城关镇,城關鎮,,430224
430224101,界首镇,界首鎮,,430224
430224103,湖口镇,湖口鎮,,430224
430224104,浣溪镇,浣溪鎮,,430224
430224105,马江镇,馬江鎮,,430224
430224106,高陇镇,高隴鎮,,430224
430224108,潞水镇,潞水鎮,,430224
430224109,虎踞镇,虎踞鎮,,430224
430224110,平水镇,平水鎮,,430224
430224111,枣市镇,棗市鎮,,430224
430224112,火田镇,火田鎮,,430224
430224113,严塘镇,嚴塘鎮,,430224
430224114,腰陂镇,腰陂鎮,,430224
430224115,秩堂镇,秩堂鎮,,430224
430224202,下东乡,下東鄉,,430224
430224203,舲舫乡,舲舫鄉,,430224
430224204,思聪乡,思聰鄉,,430224
430224205,洣江乡,洣江鄉,,430224
430224207,八团乡,八團鄉,,430224
430224213,桃坑乡,桃坑鄉,,430224
430224403,茶陵监狱,茶陵監獄,,430224
430224404,汉背街道,漢背街道,,430224
430224405,利民街道,利民街道,,430224
430224500,茶陵县红色农场,茶陵縣紅色農場,,430224
430225100,霞阳镇,霞陽鎮,,430225
430225101,沔渡镇,沔渡鎮,,430225
430225102,十都镇,十都鎮,,430225
430225103,水口镇,水口鎮,,430225
430225104,三河镇,三河鎮,,430225
430225105,鹿原镇,鹿原鎮,,430225
430225200,垄溪乡,壟溪鄉,,430225
430225201,石洲乡,石洲鄉,,430225
430225202,策源乡,策源鄉,,430225
430225203,下村乡,下村鄉,,430225
